4.000000000000000000e+00 1.000000000000000000e+00 9.980000000000000000e+02 2.810000000000000000e+02 5.340000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+00 -1.000000000000000000e+01
1.600000000000000000e+01 1.700000000000000000e+01 9.980000000000000000e+02 3.160000000000000000e+02 5.340000000000000000e+02 1.000000000000000000e+03 3.700000000000000000e+01 -2.000000000000000000e+00
1.400000000000000000e+01 8.000000000000000000e+00 9.980000000000000000e+02 3.160000000000000000e+02 4.500000000000000000e+01 1.000000000000000000e+03 8.000000000000000000e+00 0.000000000000000000e+00
